id,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,result
92400,0,1,1,0,1,0,0,0,1,0,0
92401,0,0,0,0,0,0,0,0,0,0,0
92402,0,1,1,0,0,1,1,0,0,0,0
92403,1,1,1,1,0,1,1,1,1,1,1
92404,0,0,1,0,0,0,0,0,0,1,0
92405,1,1,0,1,1,0,1,0,0,1,0
92406,0,1,1,0,1,1,1,1,1,0,0
92407,1,0,0,1,1,0,1,0,0,0,1
92408,1,1,1,1,1,1,1,1,1,1,1
92409,1,0,1,0,0,1,1,0,0,1,1
92410,1,1,1,1,1,1,1,1,0,1,1
92411,0,0,0,0,0,0,0,0,0,0,0
92412,1,0,1,1,1,1,1,1,1,1,1
92413,1,0,1,1,1,0,1,0,0,1,0
92414,1,1,1,1,1,1,1,1,0,1,1
92415,0,0,0,0,1,0,0,1,0,1,1
92416,0,1,0,0,1,0,1,1,1,1,1
92417,1,1,1,1,1,1,1,1,1,1,1
92418,0,1,0,0,0,0,0,0,0,0,0
92419,1,1,1,1,1,1,1,0,1,1,0
92420,0,1,0,1,0,1,1,1,0,0,0
92421,0,0,0,0,0,1,0,0,0,0,0
92422,0,1,0,0,0,1,0,0,0,0,0
92423,1,0,1,1,1,1,1,1,1,1,1
92424,1,1,1,1,1,1,1,1,1,1,1
92425,0,0,1,0,0,0,0,0,0,0,0
92426,0,0,0,0,0,0,0,0,0,0,0
92427,0,0,0,0,0,0,0,0,0,0,0
92428,1,1,1,1,1,0,1,1,1,0,1
92429,0,1,1,1,0,1,0,1,1,1,1
92430,1,1,0,0,1,1,1,1,1,1,1
92431,1,1,1,0,1,1,1,0,1,1,1
92432,1,1,1,0,0,0,1,1,0,1,1
92433,1,1,1,1,1,1,0,1,1,1,0
92434,1,1,1,1,1,1,1,1,0,1,1
92435,0,0,0,0,0,0,0,0,0,1,0
92436,0,0,1,1,0,1,1,1,1,1,1
92437,0,1,1,1,1,0,0,0,1,1,0
92438,0,0,0,1,0,0,0,1,0,1,0
92439,0,0,0,0,0,1,0,0,0,0,0
92440,0,1,1,0,1,1,1,1,1,0,1
92441,0,0,0,0,1,1,0,1,1,0,1
92442,0,1,0,0,1,1,1,0,1,1,1
92443,1,0,0,0,0,1,0,1,0,1,1
92444,0,0,0,0,0,0,0,1,0,0,0
92445,0,0,0,1,1,1,0,0,0,0,0
92446,0,1,1,1,1,1,1,0,1,1,0
92447,1,1,0,0,0,0,0,0,0,1,0
92448,1,0,1,1,0,1,1,1,0,1,1
92449,1,1,1,1,1,1,1,1,1,1,1
92450,0,0,0,0,0,0,0,0,0,0,0
92451,0,1,1,1,1,0,1,0,0,1,0
92452,0,0,0,0,0,1,0,0,0,1,0
92453,0,1,1,0,0,1,1,1,1,1,1
92454,1,1,1,1,0,0,1,0,1,0,1
92455,1,0,1,1,1,1,1,1,1,1,1
92456,1,0,1,0,0,1,0,0,0,0,0
92457,0,0,0,0,0,0,1,0,0,0,0
92458,0,0,0,0,0,0,0,1,0,0,0
92459,0,0,0,0,0,0,0,1,0,0,0
92460,1,1,0,1,1,0,1,1,0,1,0
92461,0,0,0,1,1,1,0,1,1,0,1
92462,1,0,1,0,0,0,0,0,1,1,1
92463,1,0,0,1,1,0,0,1,1,0,0
92464,0,0,0,1,0,0,1,0,0,0,0
92465,0,1,0,0,0,0,0,0,0,0,0
92466,1,1,1,1,1,0,1,1,1,1,1
92467,1,0,0,0,1,0,0,0,1,0,1
92468,0,0,1,1,1,0,1,0,0,1,1
92469,1,0,0,0,1,1,0,0,0,0,1
92470,1,1,0,1,0,0,1,1,1,0,0
92471,0,1,1,1,0,1,1,0,0,1,1
92472,0,0,0,1,0,0,0,0,1,0,0
92473,0,1,0,0,0,1,0,0,1,0,1
92474,0,1,1,0,0,0,1,0,0,1,1
92475,0,0,0,0,1,1,0,1,1,0,1
92476,0,0,0,0,0,0,0,0,0,0,1
92477,0,0,0,1,0,0,0,1,0,0,0
92478,0,1,0,1,0,1,0,1,0,1,0
92479,1,0,0,1,1,0,0,1,0,0,0
92480,1,0,0,0,0,1,0,1,0,0,0
92481,0,0,1,0,0,0,0,1,0,1,0
92482,0,0,0,0,1,0,1,0,0,1,0
92483,0,0,0,1,0,0,0,0,0,0,0
92484,0,1,1,0,1,1,1,0,1,0,1
92485,0,1,0,0,0,1,0,0,0,0,1
92486,1,1,1,0,1,1,0,1,0,1,1
92487,0,0,0,0,0,0,1,0,1,0,1
92488,0,0,0,0,0,0,0,0,0,0,1
92489,1,1,1,1,1,1,1,1,0,1,1
92490,1,1,1,1,1,1,1,1,1,1,0
92491,0,0,1,0,1,0,0,0,0,0,0
92492,0,1,0,1,1,1,1,1,0,0,0
92493,1,0,0,0,0,1,1,1,1,0,0
92494,0,1,0,1,0,0,0,0,0,0,0
92495,1,1,1,1,1,1,1,1,1,1,1
92496,0,1,0,0,0,0,0,0,0,0,1
92497,0,1,0,1,0,0,1,1,0,1,0
92498,0,0,0,0,1,1,0,1,1,0,1
92499,1,1,1,0,1,1,1,1,1,0,0
92500,1,0,0,1,0,0,0,0,0,0,0
92501,0,0,0,1,1,1,1,0,1,1,1
92502,1,0,0,1,1,1,1,1,0,0,1
92503,1,1,0,0,0,1,0,0,1,1,0
92504,1,0,0,1,0,1,1,0,1,1,0
92505,0,1,0,0,0,0,0,1,0,1,0
92506,0,1,1,1,1,0,0,1,1,0,0
92507,0,1,1,0,0,1,0,1,1,1,0
92508,1,1,0,1,1,1,1,0,1,1,1
92509,1,1,0,1,1,0,1,1,0,0,1
92510,0,0,1,1,0,1,1,1,1,1,1
92511,1,1,1,1,0,1,0,0,1,1,1
92512,0,0,0,0,0,1,0,0,0,0,0
92513,0,1,1,1,0,1,1,1,0,1,0
92514,1,1,0,1,0,1,0,1,1,0,0
92515,1,0,1,0,0,0,0,1,1,1,0
92516,1,0,0,0,1,1,1,1,1,1,1
92517,0,1,1,0,0,1,0,0,0,1,1
92518,0,0,0,0,0,0,0,0,0,0,0
92519,0,1,0,0,0,0,1,0,0,0,0
92520,0,0,1,1,1,1,1,1,1,0,0
92521,1,1,1,1,1,1,0,1,1,0,1
92522,1,1,1,1,1,0,0,1,1,1,0
92523,1,1,0,0,0,1,0,0,0,0,0
92524,0,1,0,0,0,0,0,0,0,1,1
92525,0,1,1,1,1,1,0,0,0,1,1
92526,1,1,0,0,1,1,0,0,0,0,1
92527,1,0,0,1,0,0,1,0,0,1,0
92528,0,0,0,0,1,0,0,0,1,1,1
92529,0,0,0,0,0,0,0,0,0,0,0
92530,1,1,0,0,0,0,0,1,1,0,0
92531,1,1,1,1,1,1,1,1,1,1,1
92532,1,1,1,1,1,0,1,1,1,1,1
92533,1,1,1,1,1,1,1,1,1,1,1
92534,0,1,0,0,1,0,0,1,1,1,0
92535,0,0,0,0,0,0,0,1,1,1,0
92536,1,0,1,1,0,0,1,1,1,1,1
92537,0,0,0,0,0,0,1,0,0,1,0
92538,1,1,1,1,1,1,1,1,1,1,1
92539,1,1,1,0,1,1,1,1,1,1,1
92540,1,1,1,1,0,0,1,1,1,1,1
92541,1,1,1,1,1,1,1,1,1,1,1
92542,0,1,1,0,0,0,0,1,0,0,0
92543,1,0,1,0,0,0,1,1,0,1,0
92544,0,0,0,0,0,0,0,0,0,0,0
92545,1,0,1,1,1,1,0,1,0,1,1
92546,0,1,1,1,1,1,0,1,0,0,0
92547,0,1,1,1,1,0,1,1,0,1,1
92548,1,1,1,1,1,1,1,1,1,1,1
92549,0,0,0,0,0,0,0,0,0,0,0
92550,0,0,1,1,0,0,0,0,1,1,1
92551,0,1,1,0,0,1,1,1,0,1,1
92552,0,0,0,0,0,0,0,0,0,0,0
92553,1,0,0,1,0,1,1,0,0,0,1
92554,0,1,0,0,0,0,0,0,0,0,1
92555,0,1,0,0,1,0,0,1,1,1,1
92556,0,1,1,0,1,0,1,0,0,1,0
92557,1,1,0,1,1,1,1,0,1,0,1
92558,1,0,0,0,0,0,1,1,1,1,1
92559,1,1,1,1,1,1,1,1,1,1,1
92560,0,1,1,0,0,0,0,0,0,1,0
92561,0,0,1,0,0,0,1,1,0,0,0
92562,0,0,1,0,0,1,0,0,0,0,0
92563,1,1,1,1,1,1,1,1,1,1,1
92564,1,1,0,0,1,1,1,1,1,1,0
92565,1,1,0,0,0,0,0,0,1,1,1
92566,1,1,1,1,1,1,1,1,1,1,1
92567,1,1,1,1,1,0,1,1,1,1,1
92568,0,1,1,1,0,1,0,1,0,1,0
92569,1,1,1,1,1,1,1,1,1,1,1
92570,1,1,1,1,0,1,1,0,1,0,1
92571,1,0,1,1,1,1,1,1,1,1,1
92572,0,0,1,0,0,0,0,0,0,0,0
92573,1,0,0,1,0,1,0,0,0,1,1
92574,1,1,1,0,1,1,1,0,0,1,0
92575,1,1,1,1,1,1,1,1,1,1,1
92576,0,1,1,0,1,1,1,1,0,1,1
92577,0,0,0,0,0,0,0,0,0,0,0
92578,1,1,1,1,1,1,1,1,0,1,1
92579,1,1,1,1,0,1,0,0,1,1,0
92580,0,0,0,0,0,0,0,0,0,0,0
92581,0,1,1,0,0,0,1,1,1,0,1
92582,0,1,1,0,0,0,0,1,0,0,0
92583,0,1,1,1,1,1,1,1,1,1,1
92584,1,0,1,1,0,1,0,0,1,1,0
92585,1,1,1,1,0,1,1,1,1,1,1
92586,0,0,0,0,0,0,0,0,0,0,0
92587,0,0,0,0,1,0,0,0,1,0,1
92588,1,1,1,0,0,1,1,0,1,1,1
92589,0,1,0,0,0,0,0,0,0,0,0
92590,1,1,1,1,1,1,1,0,1,0,0
92591,0,1,0,0,0,0,1,1,1,1,1
92592,0,1,1,1,1,0,1,1,0,1,1
92593,1,1,0,1,0,0,0,0,1,1,1
92594,1,1,1,1,1,0,1,1,1,1,1
92595,0,1,1,0,1,0,1,1,1,1,1
92596,1,0,1,0,0,1,1,0,0,0,0
92597,0,0,0,0,0,0,1,0,0,0,0
92598,0,0,0,0,0,0,0,0,0,0,0
92599,1,1,1,1,1,1,1,1,1,0,1
92600,0,0,0,0,0,0,1,0,0,0,0
92601,0,0,1,0,0,0,1,0,1,1,0
92602,0,1,0,0,1,1,1,1,1,1,1
92603,0,1,1,1,1,0,0,1,1,1,1
92604,1,1,0,1,1,0,1,1,0,1,0
92605,1,1,0,1,0,1,1,1,1,1,1
92606,0,0,0,1,0,0,0,0,1,0,0
92607,0,0,0,0,1,0,0,0,0,0,0
92608,0,1,0,0,0,0,0,1,0,0,0
92609,0,1,0,0,1,0,1,0,1,0,0
92610,1,0,0,1,0,0,0,0,0,1,0
92611,0,0,0,0,0,0,0,0,1,0,0
92612,0,1,1,1,0,0,1,0,0,0,0
92613,1,0,1,1,1,0,0,1,0,1,0
92614,1,1,0,0,0,1,0,1,0,0,0
92615,0,0,1,0,0,0,0,0,0,0,0
92616,1,0,0,1,1,1,0,1,1,0,1
92617,0,0,0,0,0,0,0,0,1,0,0
92618,0,1,1,1,1,0,1,1,1,0,1
92619,0,0,0,0,0,0,0,0,0,0,0
92620,0,0,0,0,0,0,0,0,0,0,0
92621,0,0,0,0,0,0,0,1,0,0,0
92622,0,0,1,1,1,1,1,1,0,0,0
92623,0,0,0,1,0,0,1,0,1,0,1
92624,1,0,0,0,0,0,1,0,0,0,0
92625,1,1,1,1,1,1,1,1,1,1,1
92626,0,1,0,0,1,0,0,1,1,0,0
92627,0,0,0,0,0,0,0,0,0,0,0
92628,1,1,0,1,1,1,0,1,1,1,1
92629,0,1,1,1,1,1,1,0,1,1,1
92630,0,0,0,0,1,0,0,1,0,0,0
92631,0,1,1,1,1,1,1,1,0,1,1
92632,1,1,1,1,1,0,1,1,1,1,1
92633,0,0,0,0,0,0,0,0,0,0,0
92634,1,1,0,0,0,0,0,1,0,1,1
92635,1,1,1,1,1,1,1,1,1,1,1
92636,1,1,1,1,1,1,1,1,1,1,1
92637,0,1,0,0,0,0,0,0,0,0,0
92638,1,1,1,1,1,1,1,0,1,1,1
92639,0,0,0,0,0,0,0,0,0,0,1
92640,1,1,1,1,1,1,1,1,1,1,1
92641,0,0,1,0,1,0,0,1,1,1,0
92642,0,0,0,0,0,1,0,0,0,0,0
92643,1,0,1,0,0,1,0,1,0,0,1
92644,0,1,0,1,0,1,1,1,0,1,0
92645,0,0,0,0,1,0,0,0,0,0,0
92646,0,1,1,1,0,1,0,0,1,1,0
92647,1,1,1,1,0,1,1,1,1,1,0
92648,0,1,0,1,0,0,0,0,0,0,0
92649,1,1,1,0,1,1,1,1,1,1,1
92650,1,1,1,1,0,1,0,0,1,1,1
92651,0,0,0,0,1,1,1,1,0,1,0
92652,0,0,0,0,0,1,0,0,0,0,0
92653,1,1,1,1,1,1,0,1,1,1,1
92654,0,0,1,0,0,1,0,0,0,1,0
92655,0,0,0,0,0,1,0,0,1,0,1
92656,1,0,1,1,0,1,1,0,0,0,1
92657,0,0,0,0,0,0,0,0,0,0,0
92658,1,1,1,1,0,0,0,1,1,1,1
92659,0,1,1,0,0,0,1,1,1,1,1
92660,1,1,1,1,1,1,1,1,1,1,1
92661,1,1,1,1,0,1,1,0,1,0,0
92662,1,0,1,1,0,0,0,0,0,0,0
92663,1,1,1,1,1,1,1,1,1,0,1
92664,1,1,1,1,1,1,1,1,1,1,1
92665,0,1,1,1,0,1,1,1,1,1,1
92666,1,1,1,1,1,1,1,0,1,1,1
92667,0,0,0,0,0,0,0,0,0,1,1
92668,0,0,0,0,0,0,0,1,0,0,0
92669,1,1,1,1,1,1,1,1,1,1,1
92670,1,1,1,0,1,1,1,1,1,1,1
92671,0,1,1,1,1,0,1,1,1,1,1
92672,0,0,0,1,1,0,0,0,1,0,0
92673,0,0,1,0,0,0,1,1,0,0,0
92674,1,0,1,1,0,1,1,1,1,1,1
92675,1,1,1,1,0,1,1,0,0,1,1
92676,0,0,0,0,1,0,0,1,1,0,1
92677,0,1,1,1,1,1,0,0,1,0,1
92678,1,1,1,1,1,0,1,1,1,1,1
92679,1,1,1,0,1,0,1,1,0,0,1
92680,0,0,1,0,1,1,0,0,0,0,1
92681,1,1,1,1,1,0,1,1,1,1,1
92682,0,1,0,1,1,0,1,1,1,1,1
92683,1,0,0,1,0,0,1,0,0,0,0
92684,0,1,1,1,1,0,1,1,1,1,0
92685,0,0,0,0,0,0,0,0,1,0,0
92686,1,0,1,0,0,1,1,1,0,0,0
92687,1,1,0,1,0,1,1,1,0,1,1
92688,1,1,1,0,1,1,1,1,1,1,1
92689,1,0,1,0,1,0,0,1,1,1,0
92690,0,1,0,0,0,1,0,0,0,1,0
92691,1,1,1,1,0,0,0,1,0,1,1
92692,1,0,0,0,0,0,1,0,1,0,0
92693,1,1,1,1,0,1,1,1,1,1,1
92694,1,0,1,1,1,1,0,1,1,1,1
92695,0,1,1,1,1,0,1,1,1,1,0
92696,1,1,1,0,1,1,1,1,1,1,0
92697,0,0,1,0,0,0,0,0,1,0,0
92698,1,1,1,0,0,0,0,0,1,1,1
92699,1,0,1,0,0,0,1,0,0,1,1
92700,0,1,1,0,1,1,0,0,0,0,0
92701,1,0,0,0,1,0,1,0,0,1,1
92702,0,0,0,0,0,0,0,0,0,0,0
92703,1,0,0,0,1,1,0,1,1,1,1
92704,0,1,1,1,1,1,0,1,1,1,1
92705,1,1,1,0,0,1,0,0,0,1,0
92706,0,0,0,0,1,0,1,0,0,0,0
92707,1,1,0,1,1,1,0,0,1,0,1
92708,1,0,1,1,0,0,0,0,0,0,1
92709,1,0,0,0,0,0,1,0,0,0,0
92710,0,0,0,0,0,0,0,0,0,0,0
92711,1,1,1,1,1,1,1,0,1,1,1
92712,0,1,0,0,0,0,1,0,0,1,1
92713,0,1,1,1,1,1,1,1,1,1,1
92714,0,1,1,1,1,1,0,1,1,1,0
92715,1,1,0,1,1,1,1,1,1,1,1
92716,0,0,0,0,0,0,1,0,0,0,0
92717,1,1,0,0,0,1,0,0,1,1,0
92718,1,1,1,1,1,1,1,1,0,1,1
92719,1,1,0,0,0,1,1,1,0,1,1
92720,0,0,1,0,1,1,1,1,1,0,1
92721,1,0,0,1,0,0,0,1,1,1,0
92722,0,0,1,1,1,0,1,0,0,0,0
92723,0,1,1,0,1,1,1,0,0,1,1
92724,1,0,0,0,0,1,0,1,1,1,0
92725,1,0,1,0,0,0,1,0,0,1,1
92726,1,1,1,1,1,1,1,1,1,1,1
92727,0,1,0,1,0,0,0,0,0,0,0
92728,1,1,1,0,1,1,1,1,1,1,1
92729,0,0,0,0,0,1,0,0,0,0,0
92730,1,1,1,1,1,1,1,1,1,1,1
92731,1,1,1,1,1,1,1,1,1,1,1
92732,0,0,0,0,0,0,0,0,0,0,0
92733,0,1,0,0,0,0,0,1,1,0,1
92734,0,0,0,0,0,1,0,0,0,1,0
92735,0,0,1,1,0,0,1,1,1,1,1
92736,0,0,1,0,0,0,0,0,0,0,0
92737,1,0,0,0,1,0,0,0,0,0,1
92738,1,1,1,1,1,1,1,1,1,1,1
92739,0,1,0,0,1,0,1,1,0,0,1
92740,1,1,0,1,1,1,1,0,0,1,0
92741,0,0,1,0,0,0,0,0,0,1,0
92742,0,0,0,0,0,0,0,0,0,0,0
92743,0,1,0,0,1,0,1,0,0,0,0
92744,0,0,0,0,0,0,0,0,0,0,0
92745,0,0,0,1,1,0,1,0,0,0,0
92746,0,0,0,0,0,0,0,1,0,0,0
92747,1,1,1,1,1,1,1,1,1,1,1
92748,0,1,1,1,1,0,1,0,0,0,0
92749,1,1,1,0,1,1,1,1,1,1,1
92750,0,0,0,0,0,0,0,0,0,0,0
92751,1,1,1,0,0,1,1,1,1,1,1
92752,0,1,1,1,1,1,1,1,0,1,0
92753,0,1,1,0,1,1,0,0,0,0,0
92754,1,0,1,1,1,1,0,1,1,1,0
92755,1,0,0,0,0,1,1,0,0,0,0
92756,0,0,0,0,0,0,0,1,0,0,0
92757,1,0,1,0,1,1,1,0,0,1,1
92758,1,1,1,1,1,0,1,1,0,1,0
92759,0,1,0,0,1,0,1,0,1,1,1
92760,0,0,0,1,0,0,0,1,0,0,0
92761,0,0,0,0,0,0,0,0,0,0,0
92762,0,1,0,0,0,0,1,0,1,0,0
92763,1,0,1,1,1,0,1,1,1,0,1
92764,1,1,1,1,1,1,1,1,1,1,1
92765,1,1,1,1,1,1,1,1,1,1,1
92766,1,1,1,1,0,0,1,1,0,1,1
92767,0,1,0,1,1,1,1,1,1,1,1
92768,0,0,1,0,1,0,0,0,1,0,0
92769,0,1,1,1,1,1,1,0,1,0,1
92770,0,1,1,0,1,1,0,1,1,0,1
92771,1,0,0,1,0,0,1,0,0,0,0
92772,0,1,1,1,0,1,0,1,1,1,1
92773,0,0,0,0,0,1,0,0,0,0,1
92774,1,1,1,0,1,1,1,1,1,1,1
92775,0,0,0,0,0,0,0,0,0,0,0
92776,0,1,1,1,1,1,1,1,0,1,0
92777,1,1,1,1,1,1,1,1,1,1,1
92778,1,0,1,1,0,1,1,1,1,1,0
92779,0,0,0,0,0,0,0,0,0,0,0
92780,0,1,1,1,1,1,1,0,1,1,1
92781,0,0,0,1,1,1,1,0,1,1,1
92782,0,1,0,1,1,1,1,1,1,1,1
92783,0,0,0,1,0,0,1,1,0,0,0
92784,0,0,0,0,0,0,1,1,0,0,0
92785,0,0,0,0,0,0,0,0,0,0,0
92786,1,1,1,1,0,1,1,1,1,1,0
92787,1,0,0,0,0,0,1,0,1,0,1
92788,0,0,0,0,1,1,0,0,0,0,0
92789,1,0,1,1,1,1,1,1,0,1,1
92790,1,0,0,0,0,0,1,1,0,1,0
92791,1,0,0,0,0,1,0,0,0,0,1
92792,1,1,0,1,0,0,0,0,0,0,1
92793,1,0,1,1,1,1,1,1,1,0,1
92794,0,0,0,0,0,0,0,1,0,0,0
92795,1,1,1,1,1,0,1,1,1,1,1
92796,0,0,1,0,0,0,1,1,0,0,1
92797,0,1,1,1,0,0,1,1,1,1,0
92798,0,0,0,0,0,0,1,0,1,0,0
92799,1,1,1,1,1,1,1,1,1,1,1
92800,0,0,1,0,0,0,1,1,1,0,0
92801,1,1,1,1,0,1,1,1,1,1,1
92802,1,1,1,1,1,1,0,1,1,1,1
92803,1,0,0,1,1,1,0,1,0,1,0
92804,1,0,1,0,0,1,1,1,1,0,1
92805,0,0,0,0,0,0,0,0,0,0,0
92806,0,0,0,1,0,0,0,0,0,0,0
92807,0,1,1,0,1,1,1,0,1,0,1
92808,1,1,0,0,1,0,1,1,1,1,0
92809,1,0,1,0,1,1,1,1,1,1,1
92810,0,0,0,1,1,0,0,0,0,0,1
92811,1,1,1,0,1,1,1,1,1,1,1
92812,0,0,0,0,1,0,0,0,0,0,0
92813,1,1,1,1,1,1,1,0,1,1,1
92814,1,1,1,1,0,0,1,1,1,0,1
92815,1,1,1,1,1,1,1,1,1,0,1
92816,1,1,0,1,1,1,1,1,1,0,1
92817,0,1,1,0,1,0,1,1,0,1,1
92818,0,1,0,0,0,0,1,0,1,0,1
92819,0,1,1,1,1,1,1,0,0,0,1
92820,1,0,0,0,0,0,0,1,1,0,0
92821,0,0,0,0,0,0,0,0,0,0,0
92822,0,0,1,0,0,1,0,0,0,0,1
92823,1,1,0,1,1,1,1,1,1,1,1
92824,0,0,0,0,0,0,1,1,0,0,0
92825,1,0,0,0,1,1,1,0,0,0,1
92826,1,0,0,1,0,0,0,0,0,0,1
92827,0,0,0,1,0,0,0,1,0,0,0
92828,1,1,1,1,1,1,1,1,1,1,1
92829,0,1,1,1,1,1,1,0,1,1,1
92830,1,0,1,1,1,1,1,1,1,1,1
92831,0,0,0,0,0,0,0,0,0,0,0
92832,1,0,1,1,0,1,0,1,0,0,0
92833,1,1,1,1,1,1,1,1,1,1,1
92834,1,0,0,1,0,0,1,1,0,1,1
92835,1,1,1,1,0,1,1,1,0,1,1
92836,1,1,1,1,1,1,0,1,1,1,1
92837,1,1,0,0,0,0,0,1,0,1,0
92838,1,0,0,0,0,0,0,1,0,0,1
92839,0,0,0,0,0,0,0,0,1,0,0
92840,1,0,0,0,0,0,0,0,0,0,0
92841,1,1,0,1,0,1,1,0,1,0,1
92842,0,0,0,0,0,0,1,0,0,0,0
92843,1,1,1,1,1,1,1,1,1,1,1
92844,0,0,1,0,0,0,1,0,0,1,1
92845,1,1,1,1,1,1,1,1,0,0,1
92846,0,1,0,0,0,0,0,0,0,0,0
92847,0,0,0,0,0,1,0,0,0,0,0
92848,1,1,1,1,1,0,1,0,1,0,0
92849,1,1,1,1,1,1,1,1,1,1,1
92850,0,0,1,1,1,0,0,1,0,0,1
92851,1,1,1,0,1,1,1,1,1,1,1
92852,1,1,1,1,1,1,1,1,1,1,1
92853,0,1,1,1,0,0,0,0,1,0,0
92854,0,1,0,1,1,1,0,0,1,1,0
92855,1,1,1,1,1,1,1,1,1,1,1
92856,1,1,1,1,1,1,1,1,1,1,1
92857,0,0,1,1,0,1,0,1,1,0,1
92858,1,1,1,1,1,1,1,1,1,1,1
92859,0,0,0,1,1,0,0,0,0,0,0
92860,1,1,1,0,1,0,1,1,0,0,1
92861,1,1,1,1,1,1,1,1,1,1,1
92862,0,0,0,0,0,0,1,0,0,0,1
92863,1,0,1,1,0,0,0,1,1,0,1
92864,0,0,0,0,1,0,0,0,0,0,1
92865,1,1,1,0,1,1,1,1,1,1,1
92866,1,0,0,1,0,0,1,1,1,1,1
92867,0,0,0,1,0,0,0,1,0,0,0
92868,1,0,0,0,0,0,0,0,0,1,0
92869,0,0,1,0,0,1,1,0,0,1,0
92870,1,1,1,1,1,1,1,0,1,1,1
92871,0,1,1,1,1,0,0,0,1,0,1
92872,0,0,1,0,1,1,0,1,0,0,0
92873,1,0,0,1,0,1,1,1,1,1,1
92874,1,1,1,0,1,1,1,1,0,1,0
92875,1,1,1,1,0,1,1,0,1,0,1
92876,1,0,0,0,0,0,0,1,0,1,0
92877,1,1,1,1,1,1,1,1,1,1,1
92878,0,0,0,0,0,0,0,0,0,0,0
92879,0,0,0,0,0,0,0,0,1,0,0
92880,0,0,0,0,0,0,0,0,1,0,0
92881,1,1,1,1,1,1,1,1,1,1,1
92882,1,0,0,0,1,0,0,0,0,0,0
92883,0,0,0,1,0,0,0,0,0,0,0
92884,1,1,1,1,1,1,1,1,1,1,1
92885,0,0,0,0,0,0,0,0,0,0,1
92886,0,0,0,0,0,1,1,0,0,0,0
92887,1,1,1,1,1,1,1,1,1,1,1
92888,1,1,1,1,1,1,1,1,1,1,1
92889,0,1,1,1,1,1,1,1,1,1,0
92890,0,0,1,0,0,0,0,0,1,0,1
92891,0,0,0,0,0,0,1,0,0,0,0
92892,1,0,0,1,1,1,1,1,1,1,0
92893,0,1,0,0,0,0,0,0,0,0,0
92894,0,0,0,0,0,0,0,0,0,0,0
92895,1,1,1,1,1,1,0,1,1,1,1
92896,0,0,0,1,1,1,1,1,1,0,0
92897,0,0,1,0,0,0,0,0,0,0,0
92898,0,1,1,1,1,1,1,0,1,1,1
92899,0,0,0,1,1,1,0,1,0,0,0
92900,1,0,1,1,1,1,1,1,1,1,0
92901,1,1,1,1,1,1,1,0,1,0,1
92902,0,1,0,0,1,1,0,0,1,1,0
92903,1,1,1,1,1,0,1,1,1,1,1
92904,0,0,0,1,0,0,0,0,1,0,0
92905,1,0,0,1,0,0,0,1,0,0,0
92906,0,0,1,0,0,0,0,0,1,0,0
92907,0,1,0,0,0,0,1,0,0,0,1
92908,1,0,0,0,1,0,1,1,1,1,1
92909,0,0,1,0,0,0,1,1,0,0,0
92910,1,1,1,1,0,1,0,1,0,1,0
92911,1,0,0,1,1,1,1,1,1,1,0
92912,0,1,1,0,1,1,0,0,0,1,1
92913,1,1,1,1,1,1,1,1,1,1,1
92914,1,1,0,0,0,0,1,0,1,0,1
92915,0,0,0,1,0,1,0,1,0,1,1
92916,1,0,0,1,1,0,1,1,1,0,1
92917,1,1,1,1,0,0,0,0,0,0,0
92918,0,0,0,0,1,0,0,0,0,1,0
92919,1,1,0,1,1,1,1,0,1,0,1
92920,0,0,0,0,0,1,0,0,1,0,0
92921,0,1,0,0,0,1,1,0,0,0,0
92922,0,1,1,0,0,1,1,0,1,1,0
92923,0,0,0,0,0,0,0,0,0,0,1
92924,0,0,0,1,0,0,1,0,1,1,0
92925,1,1,1,1,1,1,1,1,1,1,1
92926,1,1,0,0,1,0,1,0,1,1,1
92927,1,1,1,1,1,1,1,1,1,1,1
92928,0,1,1,1,0,1,0,0,1,0,1
92929,0,0,0,0,0,0,1,0,1,1,1
92930,1,0,1,1,1,0,1,1,1,1,1
92931,0,0,0,0,0,0,1,0,0,0,0
92932,0,0,1,1,0,0,1,1,1,0,1
92933,0,1,1,1,1,1,0,1,1,1,0
92934,1,0,1,1,1,1,1,1,1,1,0
92935,1,1,1,0,1,1,0,1,1,0,0
92936,0,0,0,0,0,0,0,1,1,0,1
92937,0,0,0,1,1,0,1,0,1,0,1
92938,0,0,1,0,0,0,0,0,0,0,1
92939,0,0,0,1,1,1,1,1,1,1,0
92940,0,0,0,0,0,0,0,0,1,0,1
92941,0,0,0,0,0,0,0,0,0,0,0
92942,1,0,1,0,0,0,0,0,0,1,0
92943,1,1,1,1,1,1,1,1,1,0,1
92944,0,0,0,1,0,0,1,0,1,0,1
92945,1,1,1,0,0,1,1,1,1,1,1
92946,1,0,0,0,0,0,0,0,0,0,0
92947,1,1,1,1,0,1,0,1,1,1,1
92948,0,0,0,0,0,0,0,0,0,0,0
92949,0,1,1,0,0,0,0,0,0,0,1
92950,0,1,1,1,1,1,0,0,1,1,1
92951,1,1,1,1,1,1,1,1,1,1,1
92952,0,0,0,0,1,0,0,0,0,0,0
92953,1,1,1,1,1,0,1,1,1,1,1
92954,0,1,1,0,0,1,1,1,1,0,1
92955,1,0,1,1,1,1,1,1,1,0,1
92956,0,0,1,0,1,0,1,1,1,1,1
92957,1,1,1,1,1,1,1,1,1,1,1
